RegionName,StateName,HealthRegionName,MunicipalityName,MunicipalityLat,MunicipalityLon,match_0,match_1,match_2,match_3
Centro-Oeste,Mato Grosso do Sul,Dourados,Itaporã,-22.005328,-54.873613,,,,
Centro-Oeste,Mato Grosso do Sul,Dourados,Itaquiraí,-23.341750,-54.118904,,,,
Centro-Oeste,Mato Grosso do Sul,Dourados,Ivinhema,-22.371640,-53.799488,,,,
Centro-Oeste,Mato Grosso do Sul,Dourados,Japorã,-23.810871,-54.537620,,,,
Centro-Oeste,Mato Grosso do Sul,Dourados,Jateí,-22.706560,-53.957326,,,,
Centro-Oeste,Mato Grosso do Sul,Dourados,Juti,-22.776469,-54.488440,,,,
Centro-Oeste,Mato Grosso do Sul,Dourados,Laguna Carapã,-22.677615,-55.132000,,,,
Centro-Oeste,Mato Grosso do Sul,Dourados,Mundo Novo,-23.942717,-54.273994,,,,
Centro-Oeste,Mato Grosso do Sul,Dourados,Naviraí,-23.022396,-54.025544,,,,
Centro-Oeste,Mato Grosso do Sul,Dourados,Nova Andradina,-21.925540,-53.421960,,,,
Centro-Oeste,Mato Grosso do Sul,Dourados,Novo Horizonte do Sul,-22.603312,-53.781463,,,,
Centro-Oeste,Mato Grosso do Sul,Dourados,Paranhos,-23.711033,-55.356009,,,,
Centro-Oeste,Mato Grosso do Sul,Dourados,Ponta Porã,-22.202700,-55.583002,,,,
Centro-Oeste,Mato Grosso do Sul,Dourados,Rio Brilhante,-21.696250,-54.557747,,,,
Centro-Oeste,Mato Grosso do Sul,Dourados,Sete Quedas,-23.880355,-55.027654,,,,
Centro-Oeste,Mato Grosso do Sul,Dourados,Tacuru,-23.649347,-54.990281,,,,
Centro-Oeste,Mato Grosso do Sul,Dourados,Taquarussu,-22.667942,-53.431004,,,,
Centro-Oeste,Mato Grosso do Sul,Dourados,Vicentina,-22.467282,-54.424764,,,,
Centro-Oeste,Mato Grosso do Sul,Três Lagoas,Aparecida do Taboado,-20.075478,-51.290246,,,,
Centro-Oeste,Mato Grosso do Sul,Três Lagoas,Bataguassu,-21.805599,-52.572580,,,,
Centro-Oeste,Mato Grosso do Sul,Três Lagoas,Brasilândia,-21.076096,-52.433676,,,,
Centro-Oeste,Mato Grosso do Sul,Três Lagoas,Cassilândia,-19.095410,-52.179910,,,,
Centro-Oeste,Mato Grosso do Sul,Três Lagoas,Inocência,-19.657719,-52.021715,,,,
Centro-Oeste,Mato Grosso do Sul,Três Lagoas,Paranaíba,-19.527428,-51.395895,,,,
Centro-Oeste,Mato Grosso do Sul,Três Lagoas,Santa Rita do Pardo,-21.318850,-52.774567,,,,
Centro-Oeste,Mato Grosso do Sul,Três Lagoas,Selvíria,-20.282216,-51.758260,,,,
Centro-Oeste,Mato Grosso do Sul,Três Lagoas,Três Lagoas,-20.438928,-52.211025,,,,
Centro-Oeste,Mato Grosso do Sul,Três Lagoas,Água Clara,-19.962930,-52.926515,,,,
Centro-Oeste,Mato Grosso,Alto Tapajós,Alta Floresta,-10.055212,-56.367172,,,,
Centro-Oeste,Mato Grosso,Alto Tapajós,Apiacás,-8.758706,-57.825987,,,,
Centro-Oeste,Mato Grosso,Alto Tapajós,Carlinda,-10.106307,-55.833536,,,,
Centro-Oeste,Mato Grosso,Alto Tapajós,Nova Bandeirantes,-9.767021,-58.078187,,,,
Centro-Oeste,Mato Grosso,Alto Tapajós,Nova Monte Verde,-9.969769,-57.245138,,,,
Centro-Oeste,Mato Grosso,Alto Tapajós,Paranaíta,-9.593390,-56.681960,,,,
Centro-Oeste,Mato Grosso,Araguaia Xingu,Canabrava do Norte,-11.200329,-51.822624,,,,
Centro-Oeste,Mato Grosso,Araguaia Xingu,Confresa,-10.403117,-51.698095,,,,
Centro-Oeste,Mato Grosso,Araguaia Xingu,Porto Alegre do Norte,-10.824663,-51.713691,,,,
Centro-Oeste,Mato Grosso,Araguaia Xingu,Santa Cruz do Xingu,-10.065427,-52.543751,,,,
Centro-Oeste,Mato Grosso,Araguaia Xingu,Santa Terezinha,-10.333229,-50.792701,,,,
Centro-Oeste,Mato Grosso,Araguaia Xingu,São José do Xingu,-10.696063,-52.617269,,,,
Centro-Oeste,Mato Grosso,Araguaia Xingu,Vila Rica,-9.979714,-51.404980,,,,
Centro-Oeste,Mato Grosso,Baixada Cuiabana,Acorizal,-15.155643,-56.289048,,,,
Centro-Oeste,Mato Grosso,Baixada Cuiabana,Barão de Melgaço,-16.805571,-56.028007,,,,
Centro-Oeste,Mato Grosso,Baixada Cuiabana,Chapada dos Guimarães,-15.120646,-55.538270,,,,
Centro-Oeste,Mato Grosso,Baixada Cuiabana,Cuiabá,-15.450113,-55.953456,,,,
Centro-Oeste,Mato Grosso,Baixada Cuiabana,Jangada,-15.354840,-56.599617,,,,
Centro-Oeste,Mato Grosso,Baixada Cuiabana,Nossa Senhora do Livramento,-15.850447,-56.486639,,,,
Centro-Oeste,Mato Grosso,Baixada Cuiabana,Nova Brasilândia,-14.787118,-55.047662,,,,
Centro-Oeste,Mato Grosso,Baixada Cuiabana,Planalto da Serra,-14.589359,-54.673156,,,,
Centro-Oeste,Mato Grosso,Baixada Cuiabana,Poconé,-16.790715,-56.947140,,,,
Centro-Oeste,Mato Grosso,Baixada Cuiabana,Santo Antônio do Leverger,-16.536203,-55.447705,,,,
Centro-Oeste,Mato Grosso,Baixada Cuiabana,Várzea Grande,-15.555810,-56.288970,,,,
Centro-Oeste,Mato Grosso,Centro Norte,Alto Paraguai,-14.759739,-56.660471,,,,
Centro-Oeste,Mato Grosso,Centro Norte,Diamantino,-14.094674,-56.800905,,,,
Centro-Oeste,Mato Grosso,Centro Norte,Nobres,-14.377028,-55.812976,,,,
Centro-Oeste,Mato Grosso,Centro Norte,Nortelândia,-14.347845,-56.720218,,,,
Centro-Oeste,Mato Grosso,Centro Norte,Nova Maringá,-12.783276,-57.219909,,,,
Centro-Oeste,Mato Grosso,Centro Norte,Rosário Oeste,-14.745981,-55.914004,,,,
Centro-Oeste,Mato Grosso,Centro Norte,São José do Rio Claro,-13.550971,-56.807757,,,,
Centro-Oeste,Mato Grosso,Garças Araguaia,Araguaiana,-15.126368,-51.804638,,,,
Centro-Oeste,Mato Grosso,Garças Araguaia,Barra do Garças,-15.361544,-52.497484,,,,
Centro-Oeste,Mato Grosso,Garças Araguaia,Campinápolis,-14.374179,-53.127837,,,,
Centro-Oeste,Mato Grosso,Garças Araguaia,General Carneiro,-15.556722,-53.390396,,,,
Centro-Oeste,Mato Grosso,Garças Araguaia,Nova Xavantina,-14.599561,-52.407280,,,,
Centro-Oeste,Mato Grosso,Garças Araguaia,Novo São Joaquim,-15.078004,-53.257569,,,,
Centro-Oeste,Mato Grosso,Garças Araguaia,Pontal do Araguaia,-15.931957,-52.720407,,,,
Centro-Oeste,Mato Grosso,Garças Araguaia,Ponte Branca,-16.660088,-52.932623,,,,
Centro-Oeste,Mato Grosso,Garças Araguaia,Ribeirãozinho,-16.494201,-52.760421,,,,
Centro-Oeste,Mato Grosso,Garças Araguaia,Torixoréu,-16.294518,-52.889854,,,,
Centro-Oeste,Mato Grosso,Médio Araguaia,Bom Jesus do Araguaia,-12.216700,-51.739753,,,,
Centro-Oeste,Mato Grosso,Médio Araguaia,Canarana,-13.330712,-52.397001,,,,
Centro-Oeste,Mato Grosso,Médio Araguaia,Cocalinho,-13.868744,-51.147709,,,,
Centro-Oeste,Mato Grosso,Médio Araguaia,Gaúcha do Norte,-12.995476,-53.455557,,,,
Centro-Oeste,Mato Grosso,Médio Araguaia,Nova Nazaré,-14.156058,-51.889514,,,,
Centro-Oeste,Mato Grosso,Médio Araguaia,Querência,-12.158209,-52.743317,,,,
Centro-Oeste,Mato Grosso,Médio Araguaia,Ribeirão Cascalheira,-12.873820,-51.568646,,,,
Centro-Oeste,Mato Grosso,Médio Araguaia,Água Boa,-13.978109,-52.500736,,,,
Centro-Oeste,Mato Grosso,Médio Norte Matogrossense,Arenápolis,-14.505248,-56.859981,,,,
Centro-Oeste,Mato Grosso,Médio Norte Matogrossense,Barra do Bugres,-15.066899,-57.563258,,,,
Centro-Oeste,Mato Grosso,Médio Norte Matogrossense,Campo Novo do Parecis,-13.687846,-57.929630,,,,
Centro-Oeste,Mato Grosso,Médio Norte Matogrossense,Denise,-14.729751,-56.961118,,,,
Centro-Oeste,Mato Grosso,Médio Norte Matogrossense,Nova Marilândia,-14.289084,-57.263556,,,,
Centro-Oeste,Mato Grosso,Médio Norte Matogrossense,Nova Olímpia,-14.801710,-57.421782,,,,
Centro-Oeste,Mato Grosso,Médio Norte Matogrossense,Porto Estrela,-15.521175,-57.214883,,,,
Centro-Oeste,Mato Grosso,Médio Norte Matogrossense,Santo Afonso,-14.450691,-57.344270,,,,
Centro-Oeste,Mato Grosso,Médio Norte Matogrossense,Sapezal,-13.154275,-58.652328,,,,
Centro-Oeste,Mato Grosso,Médio Norte Matogrossense,Tangará da Serra,-14.429735,-58.295012,,,,
Centro-Oeste,Mato Grosso,Noroeste Matogrossense,Aripuanã,-10.186931,-59.838020,,,,
Centro-Oeste,Mato Grosso,Noroeste Matogrossense,Brasnorte,-12.421821,-57.998799,,,,
Centro-Oeste,Mato Grosso,Noroeste Matogrossense,Castanheira,-10.954444,-58.607716,,,,
Centro-Oeste,Mato Grosso,Noroeste Matogrossense,Colniza,-9.291560,-60.303864,,,,
Centro-Oeste,Mato Grosso,Noroeste Matogrossense,Cotriguaçu,-9.537481,-58.676687,,,,
Centro-Oeste,Mato Grosso,Noroeste Matogrossense,Juruena,-10.362983,-58.591754,,,,
Centro-Oeste,Mato Grosso,Noroeste Matogrossense,Juína,-11.533788,-59.329815,,,,
Centro-Oeste,Mato Grosso,Norte Araguaia Karajá,Alto Boa Vista,-11.810344,-51.748825,,,,
Centro-Oeste,Mato Grosso,Norte Araguaia Karajá,Luciara,-11.013993,-50.942906,,,,
Centro-Oeste,Mato Grosso,Norte Araguaia Karajá,Novo Santo Antônio,-12.314729,-50.888175,,,,
Centro-Oeste,Mato Grosso,Norte Araguaia Karajá,Serra Nova Dourada,-12.022000,-51.362445,,,,
Centro-Oeste,Mato Grosso,Norte Araguaia Karajá,São Félix do Araguaia,-11.453745,-51.968157,,,,
Centro-Oeste,Mato Grosso,Norte Matogrossense,Colíder,-10.631251,-55.469452,,,,
Centro-Oeste,Mato Grosso,Norte Matogrossense,Itaúba,-11.110737,-55.591742,,,,
Centro-Oeste,Mato Grosso,Norte Matogrossense,Marcelândia,-10.886013,-54.053739,,,,
Centro-Oeste,Mato Grosso,Norte Matogrossense,Nova Canaã do Norte,-10.699627,-56.042286,,,,
Centro-Oeste,Mato Grosso,Norte Matogrossense,Nova Guarita,-10.291896,-55.339161,,,,
Centro-Oeste,Mato Grosso,Norte Matogrossense,Nova Santa Helena,-10.918297,-54.905776,,,,
Centro-Oeste,Mato Grosso,Oeste Matogrossense,Araputanga,-15.255636,-58.459886,,,,
Centro-Oeste,Mato Grosso,Oeste Matogrossense,Curvelândia,-15.615730,-57.877499,,,,
Centro-Oeste,Mato Grosso,Oeste Matogrossense,Cáceres,-16.536703,-57.834038,,,,
Centro-Oeste,Mato Grosso,Oeste Matogrossense,Glória D'Oeste,-15.839392,-58.324858,,,,
Centro-Oeste,Mato Grosso,Oeste Matogrossense,Indiavaí,-15.335238,-58.597514,,,,
Centro-Oeste,Mato Grosso,Oeste Matogrossense,Lambari D'Oeste,-15.374184,-57.783344,,,,
Centro-Oeste,Mato Grosso,Oeste Matogrossense,Mirassol d'Oeste,-15.654284,-58.054609,,,,
Centro-Oeste,Mato Grosso,Oeste Matogrossense,Porto Esperidião,-15.957994,-58.982429,,,,
Centro-Oeste,Mato Grosso,Oeste Matogrossense,Reserva do Cabaçal,-14.929063,-58.459314,,,,
Centro-Oeste,Mato Grosso,Oeste Matogrossense,Rio Branco,-15.270143,-58.153885,,,,
Centro-Oeste,Mato Grosso,Oeste Matogrossense,Salto do Céu,-15.050971,-58.050211,,,,
Centro-Oeste,Mato Grosso,Oeste Matogrossense,São José dos Quatro Marcos,-15.566630,-58.297595,,,,
Centro-Oeste,Mato Grosso,Sudoeste Matogrossense,Campos de Júlio,-13.577745,-59.191408,,,,
Centro-Oeste,Mato Grosso,Sudoeste Matogrossense,Comodoro,-13.193657,-59.750724,,,,
Centro-Oeste,Mato Grosso,Sudoeste Matogrossense,Conquista D'Oeste,-14.633935,-59.331928,,,,
Centro-Oeste,Mato Grosso,Sudoeste Matogrossense,Figueirópolis D'Oeste,-15.527468,-58.702866,,,,
Centro-Oeste,Mato Grosso,Sudoeste Matogrossense,Jauru,-15.310100,-58.868183,,,,
Centro-Oeste,Mato Grosso,Sudoeste Matogrossense,Nova Lacerda,-14.299573,-59.771034,,,,
Centro-Oeste,Mato Grosso,Sudoeste Matogrossense,Pontes e Lacerda,-15.516704,-59.458319,,,,
Centro-Oeste,Mato Grosso,Sudoeste Matogrossense,Rondolândia,-10.462306,-61.010135,,,,
Centro-Oeste,Mato Grosso,Sudoeste Matogrossense,Vale de São Domingos,-14.967941,-58.963974,,,,
Centro-Oeste,Mato Grosso,Sudoeste Matogrossense,Vila Bela da Santíssima Trindade,-15.189608,-59.990010,,,,
Centro-Oeste,Mato Grosso,Sul Matogrossense,Alto Araguaia,-17.449311,-53.467161,,,,
Centro-Oeste,Mato Grosso,Sul Matogrossense,Alto Garças,-16.887987,-53.581338,,,,
Centro-Oeste,Mato Grosso,Sul Matogrossense,Alto Taquari,-17.825863,-53.297679,,,,
Centro-Oeste,Mato Grosso,Sul Matogrossense,Araguainha,-16.747812,-53.121041,,,,
Centro-Oeste,Mato Grosso,Sul Matogrossense,Campo Verde,-15.399436,-55.019241,,,,
Centro-Oeste,Mato Grosso,Sul Matogrossense,Dom Aquino,-15.657529,-54.774358,,,,
Centro-Oeste,Mato Grosso,Sul Matogrossense,Guiratinga,-16.383728,-53.589322,,,,
Centro-Oeste,Mato Grosso,Sul Matogrossense,Itiquira,-17.335629,-54.606350,,,,
Centro-Oeste,Mato Grosso,Sul Matogrossense,Jaciara,-15.976871,-55.189840,,,,
Centro-Oeste,Mato Grosso,Sul Matogrossense,Juscimeira,-16.215235,-54.960573,,,,
Centro-Oeste,Mato Grosso,Sul Matogrossense,Paranatinga,-13.678026,-54.108695,,,,
Centro-Oeste,Mato Grosso,Sul Matogrossense,Pedra Preta,-16.802463,-54.244607,,,,
Centro-Oeste,Mato Grosso,Sul Matogrossense,Poxoréu,-15.851709,-54.183645,,,,
Centro-Oeste,Mato Grosso,Sul Matogrossense,Primavera do Leste,-15.097472,-54.220371,,,,
Centro-Oeste,Mato Grosso,Sul Matogrossense,Rondonópolis,-16.553817,-54.685336,,,,
Centro-Oeste,Mato Grosso,Sul Matogrossense,Santo Antônio do Leste,-14.805014,-53.669541,,,,
Centro-Oeste,Mato Grosso,Sul Matogrossense,São José do Povo,-16.461189,-54.273463,,,,
Centro-Oeste,Mato Grosso,Sul Matogrossense,São Pedro da Cipa,-15.954712,-54.738939,,,,
Centro-Oeste,Mato Grosso,Sul Matogrossense,Tesouro,-15.903904,-53.457139,,,,
Centro-Oeste,Mato Grosso,Teles Pires,Cláudia,-11.447451,-55.048850,,,,
Centro-Oeste,Mato Grosso,Teles Pires,Feliz Natal,-11.931896,-54.183839,,,,
Centro-Oeste,Mato Grosso,Teles Pires,Ipiranga do Norte,-12.013259,-56.055741,,,,
Centro-Oeste,Mato Grosso,Teles Pires,Itanhangá,-12.139492,-56.754939,,,,
Centro-Oeste,Mato Grosso,Teles Pires,Lucas do Rio Verde,-13.037270,-56.167286,,,,
Centro-Oeste,Mato Grosso,Teles Pires,Nova Mutum,-13.629499,-56.105901,,,,
Centro-Oeste,Mato Grosso,Teles Pires,Nova Ubiratã,-12.996178,-54.760725,,,,
Centro-Oeste,Mato Grosso,Teles Pires,Santa Carmem,-11.935579,-54.903232,,,,
Centro-Oeste,Mato Grosso,Teles Pires,Santa Rita do Trivelato,-13.832705,-55.294831,,,,
Centro-Oeste,Mato Grosso,Teles Pires,Sinop,-11.711809,-55.500204,,,,
Centro-Oeste,Mato Grosso,Teles Pires,Sorriso,-12.741928,-55.678008,,,,
Centro-Oeste,Mato Grosso,Teles Pires,Tapurah,-12.567643,-56.532128,,,,
Centro-Oeste,Mato Grosso,Teles Pires,União do Sul,-11.527127,-54.315746,,,,
Centro-Oeste,Mato Grosso,Teles Pires,Vera,-12.421760,-55.345105,,,,
Centro-Oeste,Mato Grosso,Vale do Peixoto,Guarantã do Norte,-9.775307,-54.616955,,,,
Centro-Oeste,Mato Grosso,Vale do Peixoto,Matupá,-10.015276,-54.360309,,,,
Centro-Oeste,Mato Grosso,Vale do Peixoto,Novo Mundo,-9.751060,-55.403518,,,,
Centro-Oeste,Mato Grosso,Vale do Peixoto,Peixoto de Azevedo,-10.148735,-53.595085,,,,
Centro-Oeste,Mato Grosso,Vale do Peixoto,Terra Nova do Norte,-10.513506,-54.987165,,,,
Centro-Oeste,Mato Grosso,Vale dos Arinos,Juara,-11.023817,-57.618797,,,,
Centro-Oeste,Mato Grosso,Vale dos Arinos,Novo Horizonte do Norte,-11.382424,-57.308378,,,,
Centro-Oeste,Mato Grosso,Vale dos Arinos,Porto dos Gaúchos,-11.734028,-56.747939,,,,
Centro-Oeste,Mato Grosso,Vale dos Arinos,Tabaporã,-11.213373,-56.496708,,,,
Nordeste,Alagoas,10ª Região de Saúde,Delmiro Gouveia,-9.397372,-38.047068,,,,
Nordeste,Alagoas,10ª Região de Saúde,Inhapi,-9.271620,-37.692206,,,,
Nordeste,Alagoas,10ª Região de Saúde,Mata Grande,-9.052174,-37.756012,,,,
Nordeste,Alagoas,10ª Região de Saúde,Olho d'Água do Casado,-9.435646,-37.813109,,,,
Nordeste,Alagoas,10ª Região de Saúde,Pariconha,-9.240553,-38.047141,,,,
Nordeste,Alagoas,10ª Região de Saúde,Piranhas,-9.526199,-37.725217,,,,
Nordeste,Alagoas,10ª Região de Saúde,Água Branca,-9.266402,-37.898628,,,,
Nordeste,Alagoas,1ª Região de Saúde,Barra de Santo Antônio,-9.382267,-35.564114,,,,
Nordeste,Alagoas,1ª Região de Saúde,Barra de São Miguel,-9.812508,-35.946012,,,,
Nordeste,Alagoas,1ª Região de Saúde,Coqueiro Seco,-9.642282,-35.807719,,,,
Nordeste,Alagoas,1ª Região de Saúde,Flexeiras,-9.245090,-35.763294,,,,
Nordeste,Alagoas,1ª Região de Saúde,Maceió,-9.523179,-35.711452,Maceio,,,
Nordeste,Alagoas,1ª Região de Saúde,Marechal Deodoro,-9.715310,-35.909809,,,,
Nordeste,Alagoas,1ª Região de Saúde,Messias,-9.343706,-35.812443,,,,
Nordeste,Alagoas,1ª Região de Saúde,Paripueira,-9.435797,-35.593670,,,,
Nordeste,Alagoas,1ª Região de Saúde,Pilar,-9.615299,-36.003940,,,,
Nordeste,Alagoas,1ª Região de Saúde,Rio Largo,-9.480106,-35.864769,,,,
Nordeste,Alagoas,1ª Região de Saúde,Santa Luzia do Norte,-9.612270,-35.830320,,,,
Nordeste,Alagoas,1ª Região de Saúde,Satuba,-9.577863,-35.845410,,,,
Nordeste,Alagoas,2ª Região de Saúde,Jacuípe,-8.883812,-35.447338,,,,
Nordeste,Alagoas,2ª Região de Saúde,Japaratinga,-9.083977,-35.297974,,,,
Nordeste,Alagoas,2ª Região de Saúde,Maragogi,-8.951660,-35.269218,,,,
Nordeste,Alagoas,2ª Região de Saúde,Matriz de Camaragibe,-9.104521,-35.581656,,,,
Nordeste,Alagoas,2ª Região de Saúde,Passo de Camaragibe,-9.256164,-35.499367,,,,
Nordeste,Alagoas,2ª Região de Saúde,Porto Calvo,-9.025760,-35.427220,,,,
Nordeste,Alagoas,2ª Região de Saúde,Porto de Pedras,-9.143406,-35.406535,,,,
Nordeste,Alagoas,2ª Região de Saúde,São Luís do Quitunde,-9.250152,-35.633434,,,,
Nordeste,Alagoas,2ª Região de Saúde,São Miguel dos Milagres,-9.230386,-35.407332,,,,
Nordeste,Alagoas,3ª Região de Saúde,Branquinha,-9.222896,-36.042314,,,,
Nordeste,Alagoas,3ª Região de Saúde,Campestre,-8.893226,-35.540948,,,,
Nordeste,Alagoas,3ª Região de Saúde,Colônia Leopoldina,-8.941416,-35.759847,,,,
Nordeste,Alagoas,3ª Região de Saúde,Ibateguara,-8.954541,-35.896244,,,,
Nordeste,Alagoas,3ª Região de Saúde,Joaquim Gomes,-9.079002,-35.778457,,,,
Nordeste,Alagoas,3ª Região de Saúde,Jundiá,-8.962303,-35.537226,,,,
Nordeste,Alagoas,3ª Região de Saúde,Murici,-9.290728,-35.924412,,,,
Nordeste,Alagoas,3ª Região de Saúde,Novo Lino,-8.963006,-35.629219,,,,
Nordeste,Alagoas,3ª Região de Saúde,Santana do Mundaú,-9.131086,-36.191376,,,,
Nordeste,Alagoas,3ª Região de Saúde,São José da Laje,-8.987411,-36.039531,,,,
Nordeste,Alagoas,3ª Região de Saúde,União dos Palmares,-9.120381,-36.014912,,,,
Nordeste,Alagoas,4ª Região de Saúde,Atalaia,-9.505053,-36.072690,,,,
Nordeste,Alagoas,4ª Região de Saúde,Cajueiro,-9.393210,-36.160547,,,,
Nordeste,Alagoas,4ª Região de Saúde,Capela,-9.346491,-36.093374,,,,
Nordeste,Alagoas,4ª Região de Saúde,Chã Preta,-9.242493,-36.281561,,,,
Nordeste,Alagoas,4ª Região de Saúde,Mar Vermelho,-9.473182,-36.402803,,,,
Nordeste,Alagoas,4ª Região de Saúde,Paulo Jacinto,-9.378279,-36.409775,,,,
Nordeste,Alagoas,4ª Região de Saúde,Pindoba,-9.476255,-36.285215,,,,
Nordeste,Alagoas,4ª Região de Saúde,Quebrangulo,-9.303244,-36.460563,,,,
Nordeste,Alagoas,4ª Região de Saúde,Viçosa,-9.359104,-36.265491,,,,
Nordeste,Alagoas,5ª Região de Saúde,Anadia,-9.663452,-36.313422,,,,
Nordeste,Alagoas,5ª Região de Saúde,Boca da Mata,-9.669125,-36.178078,,,,
Nordeste,Alagoas,5ª Região de Saúde,Campo Alegre,-9.815181,-36.282171,,,,
Nordeste,Alagoas,5ª Região de Saúde,Junqueiro,-9.856392,-36.440348,,,,
Nordeste,Alagoas,5ª Região de Saúde,Roteiro,-9.868990,-35.980652,,,,
Nordeste,Alagoas,5ª Região de Saúde,São Miguel dos Campos,-9.772462,-36.101420,,,,
Nordeste,Alagoas,5ª Região de Saúde,Teotônio Vilela,-9.964707,-36.371566,,,,
Nordeste,Alagoas,6ª Região de Saúde,Coruripe,-10.082245,-36.230629,,,,
Nordeste,Alagoas,6ª Região de Saúde,Feliz Deserto,-10.283560,-36.335206,,,,
Nordeste,Alagoas,6ª Região de Saúde,Igreja Nova,-10.139778,-36.620119,,,,
Nordeste,Alagoas,6ª Região de Saúde,Jequiá da Praia,-9.921707,-36.097574,,,,
Nordeste,Alagoas,6ª Região de Saúde,Penedo,-10.232083,-36.482507,,,,
Nordeste,Alagoas,6ª Região de Saúde,Piaçabuçu,-10.386539,-36.401175,,,,
Nordeste,Alagoas,6ª Região de Saúde,Porto Real do Colégio,-10.121749,-36.736857,,,,
Nordeste,Alagoas,6ª Região de Saúde,São Brás,-10.108309,-36.863112,,,,
Nordeste,Alagoas,7ª Região de Saúde,Arapiraca,-9.749602,-36.640682,,,,
Nordeste,Alagoas,7ª Região de Saúde,Batalha,-9.706707,-37.100929,,,,
Nordeste,Alagoas,7ª Região de Saúde,Belo Monte,-9.817501,-37.188799,,,,
Nordeste,Alagoas,7ª Região de Saúde,Campo Grande,-9.966799,-36.746676,,,,
Nordeste,Alagoas,7ª Região de Saúde,Coité do Nóia,-9.629688,-36.582087,,,,
Nordeste,Alagoas,7ª Região de Saúde,Craíbas,-9.629756,-36.787764,,,,
Nordeste,Alagoas,7ª Região de Saúde,Feira Grande,-9.888669,-36.663233,,,,
Nordeste,Alagoas,7ª Região de Saúde,Girau do Ponciano,-9.793075,-36.849999,,,,
Nordeste,Alagoas,7ª Região de Saúde,Jacaré dos Homens,-9.651785,-37.227994,,,,
Nordeste,Alagoas,7ª Região de Saúde,Jaramataia,-9.657653,-36.993545,,,,
Nordeste,Alagoas,7ª Região de Saúde,Lagoa da Canoa,-9.799674,-36.735574,,,,
Nordeste,Alagoas,7ª Região de Saúde,Limoeiro de Anadia,-9.732182,-36.467346,,,,
Nordeste,Alagoas,7ª Região de Saúde,Major Isidoro,-9.542828,-37.010840,,,,
Nordeste,Alagoas,7ª Região de Saúde,Olho d'Água Grande,-10.056227,-36.793510,,,,
Nordeste,Alagoas,7ª Região de Saúde,São Sebastião,-9.963459,-36.550302,,,,
Nordeste,Alagoas,7ª Região de Saúde,Taquarana,-9.624604,-36.495375,,,,
Nordeste,Alagoas,7ª Região de Saúde,Traipu,-9.897264,-36.969380,,,,
Nordeste,Alagoas,8ª Região de Saúde,Belém,-9.556898,-36.491989,,,,
Nordeste,Alagoas,8ª Região de Saúde,Cacimbinhas,-9.446920,-36.922231,,,,
Nordeste,Alagoas,8ª Região de Saúde,Estrela de Alagoas,-9.393727,-36.770562,,,,
Nordeste,Alagoas,8ª Região de Saúde,Igaci,-9.543476,-36.682290,,,,
Nordeste,Alagoas,8ª Região de Saúde,Maribondo,-9.559855,-36.295434,,,,
Nordeste,Alagoas,8ª Região de Saúde,Minador do Negrão,-9.336937,-36.863522,,,,
Nordeste,Alagoas,8ª Região de Saúde,Palmeira dos Índios,-9.417828,-36.606187,,,,
Nordeste,Alagoas,8ª Região de Saúde,Tanque d'Arca,-9.558060,-36.423040,,,,
Nordeste,Alagoas,9ª Região de Saúde,Canapi,-9.125580,-37.527918,,,,
Nordeste,Alagoas,9ª Região de Saúde,Carneiros,-9.462905,-37.368751,,,,
Nordeste,Alagoas,9ª Região de Saúde,Dois Riachos,-9.383766,-37.070177,,,,
Nordeste,Alagoas,9ª Região de Saúde,Maravilha,-9.243494,-37.398003,,,,
Nordeste,Alagoas,9ª Região de Saúde,Monteirópolis,-9.600510,-37.295615,,,,
Nordeste,Alagoas,9ª Região de Saúde,Olho d'Água das Flores,-9.531962,-37.258780,,,,
Nordeste,Alagoas,9ª Região de Saúde,Olivença,-9.489267,-37.177046,,,,
Nordeste,Alagoas,9ª Região de Saúde,Ouro Branco,-9.127900,-37.363703,,,,
Nordeste,Alagoas,9ª Região de Saúde,Palestina,-9.688194,-37.303038,,,,
Nordeste,Alagoas,9ª Região de Saúde,Poço das Trincheiras,-9.298566,-37.321475,,,,
Nordeste,Alagoas,9ª Região de Saúde,Pão de Açúcar,-9.671011,-37.485562,,,,
Nordeste,Alagoas,9ª Região de Saúde,Santana do Ipanema,-9.358556,-37.211339,,,,
Nordeste,Alagoas,9ª Região de Saúde,Senador Rui Palmeira,-9.390864,-37.511186,,,,
Nordeste,Alagoas,9ª Região de Saúde,São José da Tapera,-9.532842,-37.489819,,,,
Nordeste,Bahia,Alagoinhas,Acajutiba,-11.663389,-38.000472,,,,
Nordeste,Bahia,Alagoinhas,Alagoinhas,-12.113121,-38.402354,,,,
Nordeste,Bahia,Alagoinhas,Aporá,-11.731661,-38.193821,,,,
Nordeste,Bahia,Alagoinhas,Aramari,-12.050857,-38.525070,,,,
Nordeste,Bahia,Alagoinhas,Araças,-12.172968,-38.212639,,,,
Nordeste,Bahia,Alagoinhas,Cardeal da Silva,-12.042934,-37.938357,,,,
Nordeste,Bahia,Alagoinhas,Catu,-12.330723,-38.413187,,,,
Nordeste,Bahia,Alagoinhas,Crisópolis,-11.518568,-38.172252,,,,
Nordeste,Bahia,Alagoinhas,Entre Rios,-12.063642,-38.048130,,,,
Nordeste,Bahia,Alagoinhas,Esplanada,-11.930643,-37.885491,,,,
Nordeste,Bahia,Alagoinhas,Inhambupe,-11.805130,-38.403827,,,,
